player_id,name_first,name_last,name_full,dummy
kuzavbo01,Bob,Kuzava,Bob Kuzava,1
kvasnal01,Al,Kvasnak,Al Kvasnak,1
kylean01,Andy,Kyle,Andy Kyle,1
laabsch01,Chet,Laabs,Chet Laabs,1
labanjo01,Josh,Labandeira,Josh Labandeira,1
labincl01,Clem,Labine,Clem Labine,1
laboyco01,Coco,Laboy,Coco Laboy,1
laceybo01,Bob,Lacey,Bob Lacey,1
lachaca01,Candy,LaChance,Candy LaChance,1
lachema01,Marcel,Lachemann,Marcel Lachemann,1
lachere01,Rene,Lachemann,Rene Lachemann,1
lachoal01,Al,Lachowicz,Al Lachowicz,1
lacke01,William,Lackey,William Lackey,1
lackejo01,John,Lackey,John Lackey,1
lacocpe01,Pete,LaCock,Pete LaCock,1
lacorfr01,Frank,LaCorte,Frank LaCorte,1
lacosmi01,Mike,LaCoss,Mike LaCoss,1
lacygu01,Guy,Lacy,Guy Lacy,1
lacyke01,Kerry,Lacy,Kerry Lacy,1
lacyle01,Lee,Lacy,Lee Lacy,1
laddhi01,Hi,Ladd,Hi Ladd,1
laddpe01,Pete,Ladd,Pete Ladd,1
ladedo01,Doyle,Lade,Doyle Lade,1
ladenty01,Tyler,Ladendorf,Tyler Ladendorf,1
ladewst01,Steve,Ladew,Steve Ladew,1
lafatjo01,Joe,Lafata,Joe Lafata,1
laffeaa01,Aaron,Laffey,Aaron Laffey,1
laffefl01,Flip,Lafferty,Flip Lafferty,1
lafited01,Ed,Lafitte,Ed Lafitte,1
laforpe01,Pete,LaForest,Pete LaForest,1
laforty01,Ty,LaForest,Ty LaForest,1
lafraro01,Roger,LaFrancois,Roger LaFrancois,1
lafrobo01,Bobby,LaFromboise,Bobby LaFromboise,1
lagami01,Mike,Laga,Mike Laga,1
lagarju01,Juan,Lagares,Juan Lagares,1
laggeed01,Ed,Lagger,Ed Lagger,1
lagrole01,Lerrin,LaGrow,Lerrin LaGrow,1
lahaibr01,Bryan,LaHair,Bryan LaHair,1
lahoujo01,Joe,Lahoud,Joe Lahoud,1
lahtije01,Jeff,Lahti,Jeff Lahti,1
lairdbr01,Brandon,Laird,Brandon Laird,1
lairdge01,Gerald,Laird,Gerald Laird,1
lajesdi01,Dick,Lajeskie,Dick Lajeskie,1
lajoina01,Nap,Lajoie,Nap Lajoie,1
lakeed01,Eddie,Lake,Eddie Lake,1
lakefr01,Fred,Lake,Fred Lake,1
lakejo01,Joe,Lake,Joe Lake,1
lakeju01,Junior,Lake,Junior Lake,1
lakemal01,Al,Lakeman,Al Lakeman,1
lakerti01,Tim,Laker,Tim Laker,1
lakest01,Steve,Lake,Steve Lake,1
lallibl01,Blake,Lalli,Blake Lalli,1
lallyda01,Dan,Lally,Dan Lally,1
lamabja01,Jack,Lamabe,Jack Lamabe,1
lamacal01,Al,LaMacchia,Al LaMacchia,1
lamanfr01,Frank,Lamanske,Frank Lamanske,1
lamanfr02,Hank,LaManna,Hank LaManna,1
lamanra01,Ray,Lamanno,Ray Lamanno,1
lamarbi01,Bill,Lamar,Bill Lamar,1
lamarry01,Ryan,LaMarre,Ryan LaMarre,1
lamaswa01,Wayne,LaMaster,Wayne LaMaster,1
lambda01,David,Lamb,David Lamb,1
lambech01,Chris,Lambert,Chris Lambert,1
lambecl01,Clayton,Lambert,Clayton Lambert,1
lambege01,Gene,Lambert,Gene Lambert,1
lambeot01,Otis,Lambeth,Otis Lambeth,1
lambja01,Jake,Lamb,Jake Lamb,1
lambjo01,John,Lamb,John Lamb,1
lambjo02,John,Lamb,John Lamb,1
lambly01,Lyman,Lamb,Lyman Lamb,1
lambmi01,Mike,Lamb,Mike Lamb,1
lamboan01,Andrew,Lambo,Andrew Lambo,1
lambra01,Ray,Lamb,Ray Lamb,1
lamerpe01,Pete,Lamer,Pete Lamer,1
lamlifr01,Fred,Lamlein,Fred Lamlein,1
lamonge01,Gene,Lamont,Gene Lamont,1
lamotbo01,Bobby,LaMotte,Bobby LaMotte,1
lampake01,Keith,Lampard,Keith Lampard,1
lampde01,Dennis,Lamp,Dennis Lamp,1
lampehe01,Henry,Lampe,Henry Lampe,1
lampkto01,Tom,Lampkin,Tom Lampkin,1
lanahdi01,Dick,Lanahan,Dick Lanahan,1
lancale01,Les,Lancaster,Les Lancaster,1
lancega01,Gary,Lance,Gary Lance,1
lanceri01,Rick,Lancellotti,Rick Lancellotti,1
landdo01,Doc,Land,Doc Land,1
landeke01,Ken,Landenberger,Ken Landenberger,1
landera01,Rafael,Landestoy,Rafael Landestoy,1
landgr01,Grover,Land,Grover Land,1
landibi01,Bill,Landis,Bill Landis,1
landido01,Doc,Landis,Doc Landis,1
landiji01,Jim,Landis,Jim Landis,1
landike99,Kenesaw,Landis,Kenesaw Landis,1
landrbi01,Bill,Landrum,Bill Landrum,1
landrce01,Ced,Landrum,Ced Landrum,1
landrdo01,Don,Landrum,Don Landrum,1
landrho01,Hobie,Landrith,Hobie Landrith,1
landrje01,Jesse,Landrum,Jesse Landrum,1
landrjo01,Joe,Landrum,Joe Landrum,1
landrke01,Ken,Landreaux,Ken Landreaux,1
landrla01,Larry,Landreth,Larry Landreth,1
landrti01,Tito,Landrum,Tito Landrum,1
lanech01,Chappy,Lane,Chappy Lane,1
lanedi01,Dick,Lane,Dick Lane,1
lanehu01,Hunter,Lane,Hunter Lane,1
laneja01,Jason,Lane,Jason Lane,1
laneje01,Jerry,Lane,Jerry Lane,1
lanema01,Marv,Lane,Marv Lane,1
lanfosa01,Sam,Lanford,Sam Lanford,1
lanfrwa01,Walt,Lanfranconi,Walt Lanfranconi,1
langch01,Chip,Lang,Chip Lang,1
langdo01,Don,Lang,Don Lang,1
langebi01,Bill,Lange,Bill Lange,1
langedi01,Dick,Lange,Dick Lange,1
langeer01,Erv,Lange,Erv Lange,1
langefr01,Frank,Lange,Frank Lange,1
langery01,Ryan,Langerhans,Ryan Langerhans,1
langfri01,Rick,Langford,Rick Langford,1
langfsa01,Sam,Langford,Sam Langford,1
langma01,Marty,Lang,Marty Lang,1
langsbo01,Bob,Langsford,Bob Langsford,1
langsma01,Mark,Langston,Mark Langston,1
langwma01,Matt,Langwell,Matt Langwell,1
lanieha01,Hal,Lanier,Hal Lanier,1
laniema01,Max,Lanier,Max Lanier,1
lanieri01,Rimp,Lanier,Rimp Lanier,1
lankffr01,Frank,Lankford,Frank Lankford,1
lankfra01,Ray,Lankford,Ray Lankford,1
lannajo01,John,Lannan,John Lannan,1
lannijo01,Johnny,Lanning,Johnny Lanning,1
lannire01,Red,Lanning,Red Lanning,1
lannito01,Tom,Lanning,Tom Lanning,1
lansfca01,Carney,Lansford,Carney Lansford,1
lansfjo01,Joe,Lansford,Joe Lansford,1
lansige01,Gene,Lansing,Gene Lansing,1
lansimi01,Mike,Lansing,Mike Lansing,1
lapalpa01,Paul,LaPalme,Paul LaPalme,1
lapanpe01,Pete,Lapan,Pete Lapan,1
lapihan01,Andy,Lapihuska,Andy Lapihuska,1
lapoida01,Dave,LaPoint,Dave LaPoint,1
lapoira01,Ralph,LaPointe,Ralph LaPointe,1
laporfr01,Frank,LaPorte,Frank LaPorte,1
laporma01,Matt,LaPorta,Matt LaPorta,1
lappja01,Jack,Lapp,Jack Lapp,1
laraju01,Juan,Lara,Juan Lara,1
larayo01,Yovanny,Lara,Yovanny Lara,1
larisje01,Jeff,Larish,Jeff Larish,1
larkeno01,Norm,Larker,Norm Larker,1
larki01,,Larkin, Larkin,1
larkian01,Andy,Larkin,Andy Larkin,1
larkiba01,Barry,Larkin,Barry Larkin,1
larkied01,Ed,Larkin,Ed Larkin,1
larkige01,Gene,Larkin,Gene Larkin,1
larkihe01,Henry,Larkin,Henry Larkin,1
larkipa01,Pat,Larkin,Pat Larkin,1
larkist01,Steve,Larkin,Steve Larkin,1
larkist02,Stephen,Larkin,Stephen Larkin,1
larkite01,Terry,Larkin,Terry Larkin,1
larmobo01,Bob,Larmore,Bob Larmore,1
larocad01,Adam,LaRoche,Adam LaRoche,1
larocan01,Andy,LaRoche,Andy LaRoche,1
larocda01,Dave,LaRoche,Dave LaRoche,1
larocgr01,Greg,LaRocca,Greg LaRocca,1
laroqsa01,Sam,LaRocque,Sam LaRocque,1
larosha01,Harry,LaRoss,Harry LaRoss,1
larosjo01,John,LaRose,John LaRose,1
larosvi01,Vic,LaRose,Vic LaRose,1
larsedo01,Don,Larsen,Don Larsen,1
larsesw01,Swede,Larsen,Swede Larsen,1
larsobr01,Brandon,Larson,Brandon Larson,1
larsoda01,Dan,Larson,Dan Larson,1
larueja01,Jason,LaRue,Jason LaRue,1
larusto01,Tony,LaRussa,Tony LaRussa,1
laryal01,Al,Lary,Al Lary,1
laryfr01,Frank,Lary,Frank Lary,1
laryly01,Lyn,Lary,Lyn Lary,1
lashefr01,Fred,Lasher,Fred Lasher,1
laskebi01,Bill,Laskey,Bill Laskey,1
laslebi01,Bill,Lasley,Bill Lasley,1
lasorto01,Tom,Lasorda,Tom Lasorda,1
lassedo01,Don,Lassetter,Don Lassetter,1
lasteto01,Tommy,La Stella,Tommy La Stella,1
lathaar01,Arlie,Latham,Arlie Latham,1
lathabi01,Bill,Latham,Bill Latham,1
lathach01,Chris,Latham,Chris Latham,1
lathaju01,Jumbo,Latham,Jumbo Latham,1
lathech01,Chick,Lathers,Chick Lathers,1
lathrbi01,Bill,Lathrop,Bill Lathrop,1
latimta01,Tacks,Latimer,Tacks Latimer,1
latmaba01,Barry,Latman,Barry Latman,1
latosma01,Mat,Latos,Mat Latos,1
lattibi01,Bill,Lattimore,Bill Lattimore,1
lauch01,Charlie,Lau,Charlie Lau,1
laudebi01,Billy,Lauder,Billy Lauder,1
laudnti01,Tim,Laudner,Tim Laudner,1
lauerch01,Chuck,Lauer,Chuck Lauer,1
laughbe01,Ben,Laughlin,Ben Laughlin,1
lautebi01,Bill,Lauterborn,Bill Lauterborn,1
lauzege01,George,Lauzerique,George Lauzerique,1
lavagco01,Cookie,Lavagetto,Cookie Lavagetto,1
lavalmi01,Mike,LaValliere,Mike LaValliere,1
lavando01,Doc,Lavan,Doc Lavan,1
lavarry01,Ryan,Lavarnway,Ryan Lavarnway,1
lavelga01,Gary,Lavelle,Gary Lavelle,1
lavenji01,Jimmy,Lavender,Jimmy Lavender,1
lavigar01,Art,LaVigne,Art LaVigne,1
lavinjo01,Johnny,Lavin,Johnny Lavin,1
lawinga01,Garland,Lawing,Garland Lawing,1
lawleto01,Tom,Lawless,Tom Lawless,1
lawlomi01,Mike,Lawlor,Mike Lawlor,1
lawrebi01,Bill,Lawrence,Bill Lawrence,1
lawrebo01,Bob,Lawrence,Bob Lawrence,1
lawrebr01,Brooks,Lawrence,Brooks Lawrence,1
lawrebr02,Brian,Lawrence,Brian Lawrence,1
lawreji01,Jim,Lawrence,Jim Lawrence,1
lawrejo01,Joe,Lawrence,Joe Lawrence,1
lawrese01,Sean,Lawrence,Sean Lawrence,1
lawribr01,Brett,Lawrie,Brett Lawrie,1
lawro01,Ron,Law,Ron Law,1
lawru01,Rudy,Law,Rudy Law,1
lawryot01,Otis,Lawry,Otis Lawry,1
lawsoal01,Al,Lawson,Al Lawson,1
lawsobo01,Bob,Lawson,Bob Lawson,1
lawsoro01,Roxie,Lawson,Roxie Lawson,1
lawsost01,Steve,Lawson,Steve Lawson,1
lawtoma01,Marcus,Lawton,Marcus Lawton,1
lawtoma02,Matt,Lawton,Matt Lawton,1
lawva01,Vance,Law,Vance Law,1
lawve01,Vern,Law,Vern Law,1
laxtobi01,Bill,Laxton,Bill Laxton,1
laxtobr01,Brett,Laxton,Brett Laxton,1
layanti01,Tim,Layana,Tim Layana,1
laydege01,Gene,Layden,Gene Layden,1
laydope01,Pete,Layden,Pete Layden,1
laynehe01,Herman,Layne,Herman Layne,1
laynehi01,Hillis,Layne,Hillis Layne,1
layneto01,Tommy,Layne,Tommy Layne,1
laytole01,Les,Layton,Les Layton,1
lazarda01,Danny,Lazar,Danny Lazar,1
lazora01,Raudel,Lazo,Raudel Lazo,1
lazorja01,Jack,Lazorko,Jack Lazorko,1
lazorjo01,Johnny,Lazor,Johnny Lazor,1
lazzeto01,Tony,Lazzeri,Tony Lazzeri,1
leach01,Charlie,Lea,Charlie Lea,1
leachbr01,Brent,Leach,Brent Leach,1
leachfr01,Freddy,Leach,Freddy Leach,1
leachja01,Jalal,Leach,Jalal Leach,1
leachri01,Rick,Leach,Rick Leach,1
leachte01,Terry,Leach,Terry Leach,1
leachto01,Tommy,Leach,Tommy Leach,1
leadlbo99,Bob,Leadley,Bob Leadley,1
leagubr01,Brandon,League,Brandon League,1
leahyda01,Dan,Leahy,Dan Leahy,1
leahyto01,Tom,Leahy,Tom Leahy,1
leakemi01,Mike,Leake,Mike Leake,1
leallu01,Luis,Leal,Luis Leal,1
leardbi01,Bill,Leard,Bill Leard,1
learfr01,Fred,Lear,Fred Lear,1
learki01,King,Lear,King Lear,1
learyfr01,Frank,Leary,Frank Leary,1
learyja01,Jack,Leary,Jack Leary,1
learyjo01,John,Leary,John Leary,1
learyti01,Tim,Leary,Tim Leary,1
leathha01,Hal,Leathers,Hal Leathers,1
leathja01,Jack,Leathersich,Jack Leathersich,1
leberem01,Emil,Leber,Emil Leber,1
leblawa01,Wade,LeBlanc,Wade LeBlanc,1
leboube01,Bevo,LeBourveau,Bevo LeBourveau,1
leclage01,George,LeClair,George LeClair,1
lecroma01,Matt,LeCroy,Matt LeCroy,1
lecursa01,Sam,LeCure,Sam LeCure,1
ledbera01,Razor,Ledbetter,Razor Ledbetter,1
ledeeri01,Ricky,Ledee,Ricky Ledee,1
ledesaa01,Aaron,Ledesma,Aaron Ledesma,1
ledezwi01,Wil,Ledezma,Wil Ledezma,1
ledwimi01,Mike,Ledwith,Mike Ledwith,1
leebi01,Billy,Lee,Billy Lee,1
leebi02,Bill,Lee,Bill Lee,1
leebi03,Bill,Lee,Bill Lee,1
leebo01,Bob,Lee,Bob Lee,1
leeca01,Carlos,Lee,Carlos Lee,1
leech01,C. C.,Lee,C. C. Lee,1
leecl01,Cliff,Lee,Cliff Lee,1
leecl02,Cliff,Lee,Cliff Lee,1
leeco01,Corey,Lee,Corey Lee,1
leeda01,David,Lee,David Lee,1
leede01,Derek,Lee,Derek Lee,1
leede02,Derrek,Lee,Derrek Lee,1
leedo01,Don,Lee,Don Lee,1
leedu01,Dud,Lee,Dud Lee,1
leeha01,Hal,Lee,Hal Lee,1
leekge01,Gene,Leek,Gene Leek,1
leele01,Leonidas,Lee,Leonidas Lee,1
leele02,Leron,Lee,Leron Lee,1
leema01,Mark,Lee,Mark Lee,1
leema02,Manuel,Lee,Manuel Lee,1
leema03,Mark,Lee,Mark Lee,1
leemi01,Mike,Lee,Mike Lee,1
leepeda01,Dave,Leeper,Dave Leeper,1
leero01,Roy,Lee,Roy Lee,1
leesa01,Sang-Hoon,Lee,Sang-Hoon Lee,1
leesge01,George,Lees,George Lees,1
leesmch01,Charles,Leesman,Charles Leesman,1
leete01,Terry,Lee,Terry Lee,1
leeth01,Thornton,Lee,Thornton Lee,1
leeto01,Tom,Lee,Tom Lee,1
leetr01,Travis,Lee,Travis Lee,1
leevesa01,Sam,Leever,Sam Leever,1
leewa01,Watty,Lee,Watty Lee,1
leeza01,Zach,Lee,Zach Lee,1
lefebbi01,Bill,LeFebvre,Bill LeFebvre,1
lefebji01,Jim,Lefebvre,Jim Lefebvre,1
lefebjo01,Joe,Lefebvre,Joe Lefebvre,1
lefeval01,Al,Lefevre,Al Lefevre,1
leffecr01,Craig,Lefferts,Craig Lefferts,1
leflewa01,Wade,Lefler,Wade Lefler,1
lefloro01,Ron,LeFlore,Ron LeFlore,1
leftwph01,Phil,Leftwich,Phil Leftwich,1
legetlo01,Lou,Legett,Lou Legett,1
legggr01,Greg,Legg,Greg Legg,1
lehanja01,James,Lehan,James Lehan,1
lehanmi01,Mike,Lehane,Mike Lehane,1
lehenre01,Regis,Leheny,Regis Leheny,1
lehewji01,Jim,Lehew,Jim Lehew,1
lehmake01,Ken,Lehman,Ken Lehman,1
lehnepa01,Paul,Lehner,Paul Lehner,1
lehrcl01,Clarence,Lehr,Clarence Lehr,1
lehrju01,Justin,Lehr,Justin Lehr,1
lehrno01,Norm,Lehr,Norm Lehr,1
leibeha01,Hank,Leiber,Hank Leiber,1
leibone01,Nemo,Leibold,Nemo Leibold,1
leibrch01,Charlie,Leibrandt,Charlie Leibrandt,1
leicejo01,Jon,Leicester,Jon Leicester,1
leifeel01,Elmer,Leifer,Elmer Leifer,1
leifile01,Lefty,Leifield,Lefty Leifield,1
leighjo01,John,Leighton,John Leighton,1
leinhbi01,Bill,Leinhauser,Bill Leinhauser,1
leiped01,Ed,Leip,Ed Leip,1
leipeda01,Dave,Leiper,Dave Leiper,1
leipeja01,Jack,Leiper,Jack Leiper,1
leistjo01,John,Leister,John Leister,1
leiteal01,Al,Leiter,Al Leiter,1
leitema01,Mark,Leiter,Mark Leiter,1
leithbi01,Bill,Leith,Bill Leith,1
leitndo01,Doc,Leitner,Doc Leitner,1
leitndu01,Dummy,Leitner,Dummy Leitner,1
leiussc01,Scott,Leius,Scott Leius,1
lejafr01,Frank,Leja,Frank Leja,1
lejeula01,Sheldon,Lejeune,Sheldon Lejeune,1
lejohdo01,Don,LeJohn,Don LeJohn,1
lelivbi01,Bill,Lelivelt,Bill Lelivelt,1
lelivja01,Jack,Lelivelt,Jack Lelivelt,1
lemahdj01,DJ,LeMahieu,DJ LeMahieu,1
lemanda01,Dave,Lemanczyk,Dave Lemanczyk,1
lemasde01,Denny,Lemaster,Denny Lemaster,1
lemasjo01,Johnnie,LeMaster,Johnnie LeMaster,1
lemaydi01,Dick,LeMay,Dick LeMay,1
lembost01,Steve,Lembo,Steve Lembo,1
lemkema01,Mark,Lemke,Mark Lemke,1
lemonbo01,Bob,Lemon,Bob Lemon,1
lemonch01,Chet,Lemon,Chet Lemon,1
lemonda01,Dave,Lemonds,Dave Lemonds,1
lemonji01,Jim,Lemon,Jim Lemon,1
lemonma01,Mark,Lemongello,Mark Lemongello,1
lenhado01,Don,Lenhardt,Don Lenhardt,1
lennobi01,Bill,Lennon,Bill Lennon,1
lennobo01,Bob,Lennon,Bob Lennon,1
lennoed01,Ed,Lennox,Ed Lennox,1
lennoed02,Ed,Lennon,Ed Lennon,1
lennopa01,Pat,Lennon,Pat Lennon,1
lentiji01,Jim,Lentine,Jim Lentine,1
leona01,,Leonard, Leonard,1
leonaan01,Andy,Leonard,Andy Leonard,1
leonabu99,Buck,Leonard,Buck Leonard,1
leonade01,Dennis,Leonard,Dennis Leonard,1
leonadu01,Dutch,Leonard,Dutch Leonard,1
leonadu02,Dutch,Leonard,Dutch Leonard,1
leonael01,Elmer,Leonard,Elmer Leonard,1
leonaje01,Jeffrey,Leonard,Jeffrey Leonard,1
leonajo01,Joe,Leonard,Joe Leonard,1
leonama01,Mark,Leonard,Mark Leonard,1
leonar01,Arnold,Leon,Arnold Leon,1
leonda01,Danny,Leon,Danny Leon,1
leoned01,Eddie,Leon,Eddie Leon,1
leonedo01,Dominic,Leone,Dominic Leone,1
leoneju01,Justin,Leone,Justin Leone,1
leonhda01,Dave,Leonhard,Dave Leonhard,1
leoniz01,Izzy,Leon,Izzy Leon,1
leonjo01,Jose,Leon,Jose Leon,1
leonma01,Max,Leon,Max Leon,1
leonsa01,Sandy,Leon,Sandy Leon,1
leoporu01,Rudy,Leopold,Rudy Leopold,1
leovijo01,John,Leovich,John Leovich,1
lepcite01,Ted,Lepcio,Ted Lepcio,1
lepinpe01,Pete,LePine,Pete LePine,1
leppedo01,Don,Leppert,Don Leppert,1
leppedo02,Don,Leppert,Don Leppert,1
lerchdu01,Dutch,Lerchen,Dutch Lerchen,1
lerchge01,George,Lerchen,George Lerchen,1
lerchra01,Randy,Lerch,Randy Lerch,1
lerewan01,Anthony,Lerew,Anthony Lerew,1
leriawa01,Walt,Lerian,Walt Lerian,1
lerouch01,Chris,Leroux,Chris Leroux,1
leroyjo01,John,LeRoy,John LeRoy,1
leroylo01,Louis,LeRoy,Louis LeRoy,1
lerscba01,Barry,Lersch,Barry Lersch,1
lerudst01,Steven,Lerud,Steven Lerud,1
leshebr01,Brian,Lesher,Brian Lesher,1
leshndo01,Don,Leshnock,Don Leshnock,1
leskacu01,Curt,Leskanic,Curt Leskanic,1
leslebr01,Brad,Lesley,Brad Lesley,1
lesliro01,Roy,Leslie,Roy Leslie,1
leslisa01,Sam,Leslie,Sam Leslie,1
lestejo01,Jon,Lester,Jon Lester,1
letchch01,Charlie,Letchas,Charlie Letchas,1
letchto01,Tom,Letcher,Tom Letcher,1
leutz01,David,Lenz,David Lenz,1
levanje01,Jesse,Levan,Jesse Levan,1
leverdi01,Dixie,Leverett,Dixie Leverett,1
leverho01,Hod,Leverette,Hod Leverette,1
leverwa01,Walt,Leverenz,Walt Leverenz,1
leveyji01,Jim,Levey,Jim Levey,1
levinal01,Al,Levine,Al Levine,1
levisch01,Charlie,Levis,Charlie Levis,1
levisje01,Jesse,Levis,Jesse Levis,1
levraal01,Allen,Levrault,Allen Levrault,1
levsedu01,Dutch,Levsen,Dutch Levsen,1
levyed01,Ed,Levy,Ed Levy,1
lewalde01,Dennis,Lewallyn,Dennis Lewallyn,1
lewanda01,Dan,Lewandowski,Dan Lewandowski,1
lewis01,,Lewis, Lewis,1
lewisal01,Allan,Lewis,Allan Lewis,1
lewisbe01,Bert,Lewis,Bert Lewis,1
lewisbi01,Bill,Lewis,Bill Lewis,1
lewisbu01,Buddy,Lewis,Buddy Lewis,1
lewisco01,Colby,Lewis,Colby Lewis,1
lewisda01,Darren,Lewis,Darren Lewis,1
lewisdu01,Duffy,Lewis,Duffy Lewis,1
lewisfr01,Fred,Lewis,Fred Lewis,1
lewisfr02,Fred,Lewis,Fred Lewis,1
lewisja01,Jack,Lewis,Jack Lewis,1
lewisje01,Jensen,Lewis,Jensen Lewis,1
lewisji01,Jim,Lewis,Jim Lewis,1
lewisji02,Jim,Lewis,Jim Lewis,1
lewisjo01,Johnny,Lewis,Johnny Lewis,1
lewisma01,Mark,Lewis,Mark Lewis,1
lewisph01,Phil,Lewis,Phil Lewis,1
lewisri01,Richie,Lewis,Richie Lewis,1
lewisro01,Rommie,Lewis,Rommie Lewis,1
lewissc01,Scott,Lewis,Scott Lewis,1
lewissc02,Scott,Lewis,Scott Lewis,1
lewiste01,Ted,Lewis,Ted Lewis,1
leylaji99,Jim,Leyland,Jim Leyland,1
leyriji01,Jim,Leyritz,Jim Leyritz,1
leyte01,Terry,Ley,Terry Ley,1
leyvani99,Nick,Leyva,Nick Leyva,1
lezcaca01,Carlos,Lezcano,Carlos Lezcano,1
lezcasi01,Sixto,Lezcano,Sixto Lezcano,1
libbyst01,Steve,Libby,Steve Libby,1
liberad01,Adam,Liberatore,Adam Liberatore,1
libkeal01,Al,Libke,Al Libke,1
librafr01,Frankie,Libran,Frankie Libran,1
lickejo01,John,Lickert,John Lickert,1
liddeda01,Dave,Liddell,Dave Liddell,1
liddial01,Alex,Liddi,Alex Liddi,1
liddldo01,Don,Liddle,Don Liddle,1
lidgebr01,Brad,Lidge,Brad Lidge,1
lidleco01,Cory,Lidle,Cory Lidle,1
liebedu01,Dutch,Lieber,Dutch Lieber,1
liebejo01,Jon,Lieber,Jon Lieber,1
liebemi01,Mike,Lieberthal,Mike Lieberthal,1
liebhgl01,Glenn,Liebhardt,Glenn Liebhardt,1
liebhgl02,Glenn,Liebhardt,Glenn Liebhardt,1
liefeje01,Jeff,Liefer,Jeff Liefer,1
liesefr01,Fred,Liese,Fred Liese,1
ligteke01,Kerry,Ligtenberg,Kerry Ligtenberg,1
lillabi01,Bill,Lillard,Bill Lillard,1
lillage01,Gene,Lillard,Gene Lillard,1
lillibo01,Bob,Lillis,Bob Lillis,1
lillibr01,Brent,Lillibridge,Brent Lillibridge,1
lillide01,Derek,Lilliquist,Derek Lilliquist,1
lilliji01,Jim,Lillie,Jim Lillie,1
lillyte01,Ted,Lilly,Ted Lilly,1
limajo01,Jose,Lima,Jose Lima,1
limch01,Chang-Yong,Lim,Chang-Yong Lim,1
limmelo01,Lou,Limmer,Lou Limmer,1
linarru01,Rufino,Linares,Rufino Linares,1
linceti01,Tim,Lincecum,Tim Lincecum,1
linch01,Che-Hsuan,Lin,Che-Hsuan Lin,1
lincobr01,Brad,Lincoln,Brad Lincoln,1
lincoez01,Ezra,Lincoln,Ezra Lincoln,1
lincomi01,Mike,Lincoln,Mike Lincoln,1
lindad01,Adam,Lind,Adam Lind,1
lindavi01,Vive,Lindaman,Vive Lindaman,1
lindbem01,Em,Lindbeck,Em Lindbeck,1
lindbjo01,Josh,Lindblom,Josh Lindblom,1
lindbpa01,Paul,Lindblad,Paul Lindblad,1
lindca01,Carl,Lind,Carl Lind,1
lindebo01,Bob,Lindemann,Bob Lindemann,1
lindeer01,Ernie,Lindemann,Ernie Lindemann,1
lindeji01,Jim,Lindeman,Jim Lindeman,1
lindejo01,Johnny,Lindell,Johnny Lindell,1
lindely01,Lyman,Linde,Lyman Linde,1
lindeto01,Todd,Linden,Todd Linden,1
lindewa01,Walt,Linden,Walt Linden,1
lindgja01,Jacob,Lindgren,Jacob Lindgren,1
lindja01,Jack,Lind,Jack Lind,1
lindjo01,Jose,Lind,Jose Lind,1
lindofr01,Francisco,Lindor,Francisco Lindor,1
lindqca01,Carl,Lindquist,Carl Lindquist,1
lindsax01,Axel,Lindstrom,Axel Lindstrom,1
lindsbi01,Bill,Lindsay,Bill Lindsay,1
lindsbi02,Bill,Lindsey,Bill Lindsey,1
lindsch01,Chris,Lindsay,Chris Lindsay,1
lindsch02,Charlie,Lindstrom,Charlie Lindstrom,1
lindsdo01,Doug,Lindsey,Doug Lindsey,1
lindsfr01,Freddie,Lindstrom,Freddie Lindstrom,1
lindsji01,Jim,Lindsey,Jim Lindsey,1
lindsjo01,John,Lindsey,John Lindsey,1
lindsma01,Matt,Lindstrom,Matt Lindstrom,1
lindsro01,Rod,Lindsey,Rod Lindsey,1
lindssh01,Shane,Lindsay,Shane Lindsay,1
linebsc01,Scott,Linebrink,Scott Linebrink,1
linesdi01,Dick,Lines,Dick Lines,1
linhaca01,Carl,Linhart,Carl Linhart,1
liniaco01,Cole,Liniak,Cole Liniak,1
linkeed01,Ed,Linke,Ed Linke,1
linkfr01,Fred,Link,Fred Link,1
linkjo01,Jon,Link,Jon Link,1
lintobo01,Bob,Linton,Bob Linton,1
lintodo01,Doug,Linton,Doug Linton,1
lintro01,Royce,Lint,Royce Lint,1
lintzla01,Larry,Lintz,Larry Lintz,1
linzph01,Phil,Linz,Phil Linz,1
linzyfr01,Frank,Linzy,Frank Linzy,1
lipetan01,Angelo,LiPetri,Angelo LiPetri,1
liponjo01,Johnny,Lipon,Johnny Lipon,1
lippto01,Tom,Lipp,Tom Lipp,1
lipscni01,Nig,Lipscomb,Nig Lipscomb,1
lipskbo01,Bob,Lipski,Bob Lipski,1
lirafe01,Felipe,Lira,Felipe Lira,1
liriafr01,Francisco,Liriano,Francisco Liriano,1
liriane01,Nelson,Liriano,Nelson Liriano,1
liriape01,Pedro,Liriano,Pedro Liriano,1
liriary01,Rymer,Liriano,Rymer Liriano,1
lisenho01,Hod,Lisenbee,Hod Lisenbee,1
lisiri01,Rick,Lisi,Rick Lisi,1
lisjo01,Joe,Lis,Joe Lis,1
liskaad01,Ad,Liska,Ad Liska,1
listapa01,Pat,Listach,Pat Listach,1
listepe01,Pete,Lister,Pete Lister,1
litscje01,Jesse,Litsch,Jesse Litsch,1
littema01,Mark,Littell,Mark Littell,1
littlbr01,Bryan,Little,Bryan Little,1
littlca01,Carlisle,Littlejohn,Carlisle Littlejohn,1
littlde01,Dennis,Littlejohn,Dennis Littlejohn,1
